listing_id,seller_id,category_id,created_at
53654304,66396146976,2,2024-01-01
53654857,70600032449,1,2024-01-01
53655409,64915837111,1,2024-01-01
53655961,70494585341,1,2024-01-01
53656513,60833548795,1,2024-01-01
53657066,27535359928,2,2024-01-01
53657618,83538061567,2,2024-01-01
53658170,18330798907,2,2024-01-01
53658723,4164482978,2,2024-01-01
53659275,98378254810,2,2024-01-01
53659827,80651911401,2,2024-01-01
53660380,53836794815,2,2024-01-01
53660932,28585059588,1,2024-01-01
53661484,12169205268,1,2024-01-01
53662036,16788135994,2,2024-01-01
53662589,57079912690,2,2024-01-01
53663141,82694190020,1,2024-01-01
53663693,60945392656,1,2024-01-01
53664246,35841892468,1,2024-01-01
53664798,57745044664,1,2024-01-01
53665350,32334233591,1,2024-01-01
53665903,64633542676,1,2024-01-01
53666455,32058293767,1,2024-01-01
53667007,219712831,1,2024-01-01
53667559,51514048588,2,2024-01-01
53668112,95024978561,1,2024-01-01
53668664,51699602078,2,2024-01-01
53669216,49639547894,1,2024-01-01
53669769,6882268553,1,2024-01-01
53670321,5739459181,1,2024-01-01
53670873,10034991869,1,2024-01-01
53671426,94951382687,2,2024-01-01
53671978,14732359924,2,2024-01-01
53672530,62473576815,1,2024-01-01
53673082,50287514418,1,2024-01-01
53673635,77935077619,2,2024-01-01
53674187,63061936795,2,2024-01-01
53674739,17632966657,2,2024-01-01
53675292,8141317781,2,2024-01-01
53675844,63147106269,2,2024-01-01
53676396,31547794673,1,2024-01-01
53676949,38125049535,2,2024-01-01
53677501,302677838,1,2024-01-01
53678053,8716054785,1,2024-01-01
53678605,89351770087,1,2024-01-01
53679158,59818424664,2,2024-01-01
53679710,89827604393,1,2024-01-01
53680262,29530252833,2,2024-01-01
53680815,71974022854,1,2024-01-01
53681367,76755156772,1,2024-01-01
53681919,49188914804,1,2024-01-01
53682472,93495966664,1,2024-01-01
53683024,27138087763,1,2024-01-01
53683576,88465814496,2,2024-01-01
53684128,9135474554,2,2024-01-01
53684681,20783028909,2,2024-01-01
53685233,11599151336,2,2024-01-01
53685785,5324097722,1,2024-01-01
53686338,25826059614,2,2024-01-01
53686890,18101740631,1,2024-01-01
53687442,53825875480,2,2024-01-01
53687995,96152840264,2,2024-01-01
53688547,13018299064,1,2024-01-01
53689099,20553585420,1,2024-01-01
53689651,71226520359,2,2024-01-01
53690204,52258798750,1,2024-01-01
53690756,72817034403,1,2024-01-01
53691308,14942573316,1,2024-01-01
53691861,29563162552,1,2024-01-01
53692413,54351730869,2,2024-01-01
53692965,51811192743,1,2024-01-01
53693518,65812104420,2,2024-01-01
53694070,55521998777,2,2024-01-01
53694622,32997078207,2,2024-01-01
53695174,77665254345,1,2024-01-01
53695727,74734459625,2,2024-01-01
53696279,19673367862,2,2024-01-01
53696831,22800007287,2,2024-01-01
53697384,1986978008,1,2024-01-01
53697936,68625734390,2,2024-01-01
53698488,78054276704,1,2024-01-01
53699041,12885798076,2,2024-01-01
53699593,47052198326,1,2024-01-01
53700145,8592096414,2,2024-01-01
53700697,93282904310,2,2024-01-01
53701250,31007442961,2,2024-01-01
53701802,86748042136,3,2024-01-01
53702354,2479052607,3,2024-01-01
53702907,61885442087,3,2024-01-01
53703459,57428981656,3,2024-01-01
53704011,33008151806,1,2024-01-01
53704564,47571330256,2,2024-01-01
53705116,75008661845,1,2024-01-01
53705668,63813219387,2,2024-01-01
53706220,25698964080,1,2024-01-01
53706773,78931420947,1,2024-01-01
53707325,44657036146,2,2024-01-01
53707877,7460461386,2,2024-01-01
53708430,63664383476,1,2024-01-01
53708982,33955021223,2,2024-01-01
53709534,96491456779,1,2024-01-01
53710087,87517009053,1,2024-01-01
53710639,54786061996,2,2024-01-01
53711191,81579407822,2,2024-01-01
53711743,89283351640,1,2024-01-01
53712296,47518326883,1,2024-01-01
53712848,74715101000,1,2024-01-01
53713400,7942789006,1,2024-01-01
53713953,61396564224,1,2024-01-01
53714505,79223592551,2,2024-01-01
53715057,48612990570,1,2024-01-01
53715610,71649054412,2,2024-01-01
53716162,42961377863,2,2024-01-01
53716714,39223587111,1,2024-01-01
53717266,43469873110,1,2024-01-01
53717819,7719778282,2,2024-01-01
53718371,28649476383,1,2024-01-01
53718923,53542313866,1,2024-01-01
53719476,78660418029,1,2024-01-01
53720028,49110629918,2,2024-01-01
53720580,75516608822,2,2024-01-01
53721133,84501166940,3,2024-01-01
53721685,49967045354,2,2024-01-01
53722237,40344124910,1,2024-01-01
53722789,55654243306,2,2024-01-01
53723342,24912011175,2,2024-01-01
53723894,57564134189,2,2024-01-01
53724446,68561429565,2,2024-01-01
53724999,20618550737,1,2024-01-01
53725551,24561185366,1,2024-01-01
53726103,53927876114,2,2024-01-01
53726656,67177666609,2,2024-01-01
53727208,92437598285,1,2024-01-01
53727760,97539464782,2,2024-01-01
53728312,52730169015,1,2024-01-01
53728865,60940061144,2,2024-01-01
53729417,26168510818,2,2024-01-01
53729969,34475030408,1,2024-01-01
53730522,31073700193,1,2024-01-01
53731074,2706129536,2,2024-01-01
53731626,24880463585,1,2024-01-01
53732179,63621082736,1,2024-01-01
53732731,90094737359,1,2024-01-01
53733283,73544557292,1,2024-01-01
53733835,83715102888,1,2024-01-01
53734388,68759434045,2,2024-01-01
53734940,8509402497,1,2024-01-01
53735492,4619675610,2,2024-01-01
53736045,88396110828,2,2024-01-01
53736597,62576200999,2,2024-01-01
53737149,1955612503,2,2024-01-01
53737702,20990899795,1,2024-01-01
53738254,64072343082,1,2024-01-01
53738806,34713206063,1,2024-01-01
53739358,6029608897,2,2024-01-01
53739911,83641453217,2,2024-01-01
53740463,23294773854,2,2024-01-01
53741015,49677426662,2,2024-01-01
53741568,23499531981,1,2024-01-01
53742120,71774830514,3,2024-01-01
53742672,14599891861,1,2024-01-01
53743225,56288486656,1,2024-01-01
53743777,24768088055,1,2024-01-01
53744329,31248587712,1,2024-01-01
53744881,53352278172,1,2024-01-01
53745434,77175649965,2,2024-01-01
53745986,29643982646,2,2024-01-01
53746538,26339758743,1,2024-01-01
53747091,72395869249,2,2024-01-01
53747643,84765823257,2,2024-01-01
53748195,68790768694,2,2024-01-01
53748748,12581814863,1,2024-01-01
53749300,59251530186,1,2024-01-01
53749852,37867126301,2,2024-01-01
53750404,32604916515,2,2024-01-01
53750957,70722781017,2,2024-01-01
53751509,16213166976,1,2024-01-01
53752061,39799391745,2,2024-01-01
53752614,54424153475,2,2024-01-01
53753166,13544174005,2,2024-01-01
53753718,47428212442,1,2024-01-01
53754271,57556778271,1,2024-01-01
53754823,64039003078,1,2024-01-01
53755375,48018814655,2,2024-01-01
53755927,13195591156,1,2024-01-01
53756480,19613606338,2,2024-01-01
53757032,70927735307,2,2024-01-01
53757584,13734377413,2,2024-01-01
53758137,55231458505,1,2024-01-01
53758689,53187102613,1,2024-01-01
53759241,58662560190,2,2024-01-01
53759794,52971699110,1,2024-01-01
53760346,79322401910,2,2024-01-01
53760898,29976149954,2,2024-01-01
53761450,53610805301,1,2024-01-01
53762003,4947742214,2,2024-01-01
53762555,23801115759,2,2024-01-01
53763107,53509114673,2,2024-01-01
53763660,28590853262,1,2024-01-01
53764212,78773820932,2,2024-01-01
53764764,88170377908,2,2024-01-01
53765317,41239874855,1,2024-01-01
53765869,36689322391,2,2024-01-01
53766421,14316775736,1,2024-01-01
53766973,84109833298,1,2024-01-01
53767526,784936787,2,2024-01-01
53768078,85522239068,2,2024-01-01
53768630,50809523266,1,2024-01-01
53769183,5363877771,1,2024-01-01
53769735,36987222106,1,2024-01-01
53770287,9770864494,2,2024-01-01
53770840,57769988774,2,2024-01-01
53771392,14561210877,2,2024-01-01
53771944,45824184022,2,2024-01-01
53772496,37601470636,1,2024-01-01
53773049,90440730806,2,2024-01-01
53773601,4202631501,2,2024-01-01
53774153,64647986720,2,2024-01-01
53774706,73137722924,2,2024-01-01
53775258,49683242776,3,2024-01-01
53775810,59707574500,2,2024-01-01
53776363,57447147952,2,2024-01-01
53776915,18203327933,1,2024-01-01
53777467,46661798056,1,2024-01-01
53778019,22146143892,1,2024-01-01
53778572,37845040754,1,2024-01-01
53779124,17266061170,1,2024-01-01
53779676,71381253383,1,2024-01-01
53780229,16478797899,2,2024-01-01
53780781,30376912360,1,2024-01-01
53781333,43658493330,2,2024-01-01
53781886,74767140994,1,2024-01-01
53782438,51119228494,3,2024-01-01
53782990,54906874681,1,2024-01-01
53783542,14098974795,3,2024-01-01
53784095,86856528804,1,2024-01-01
53784647,41710039294,2,2024-01-01
53785199,92024336028,1,2024-01-01
53785752,11432701317,1,2024-01-01
53786304,29700267285,2,2024-01-01
53786856,67021205340,2,2024-01-01
53787409,6964759830,2,2024-01-01
53787961,31344293883,1,2024-01-01
53788513,29231702555,1,2024-01-01
53789065,42222152017,1,2024-01-01
53789618,12259150416,2,2024-01-01
53790170,32294191820,2,2024-01-01
53790722,43662443419,3,2024-01-01
53791275,74091159793,2,2024-01-01
53791827,83081743191,1,2024-01-01
53792379,20454674415,1,2024-01-01
53792932,62995035027,2,2024-01-01
53793484,14293306235,1,2024-01-01
53794036,48830479599,1,2024-01-01
53794588,25087562540,1,2024-01-01
53795141,35705101686,1,2024-01-01
53795693,50920958032,2,2024-01-01
53796245,58485133349,1,2024-01-01
53796798,11472437424,1,2024-01-01
53797350,82589621446,2,2024-01-01
53797902,63034481166,1,2024-01-01
53798455,25924057289,1,2024-01-01
53799007,30061833041,2,2024-01-01
53799559,55544568399,2,2024-01-01
53800111,53800985825,2,2024-01-01
53800664,50572169156,2,2024-01-01
53801216,88515158580,2,2024-01-01
53801768,77335515856,1,2024-01-01
53802321,79218697615,1,2024-01-01
53802873,84854544901,2,2024-01-01
53803425,87316358542,1,2024-01-01
53803978,17559717187,2,2024-01-01
53804530,93241267364,2,2024-01-01
53805082,81056633841,2,2024-01-01
53805634,16732321363,1,2024-01-01
53806187,37792483633,1,2024-01-01
53806739,19063446878,1,2024-01-01
53807291,1733772502,1,2024-01-01
53807844,33544767651,1,2024-01-01
53808396,90482890985,2,2024-01-01
53808948,80846726352,2,2024-01-01
53809501,72644934954,1,2024-01-01
53810053,55099696046,2,2024-01-01
53810605,32588078745,2,2024-01-01
53811157,43692333178,1,2024-01-01
53811710,41368442351,2,2024-01-01
53812262,90180156754,2,2024-01-01
53812814,72340526236,2,2024-01-01
53813367,64488879576,1,2024-01-01
53813919,28438702747,2,2024-01-01
53814471,54631016875,2,2024-01-01
53815024,61731365368,1,2024-01-01
53815576,96984709442,2,2024-01-01
53816128,61153982148,2,2024-01-01
53816680,1051183507,2,2024-01-01
53817233,76515028758,1,2024-01-01
53817785,27817166842,1,2024-01-01
53818337,25503414884,2,2024-01-01
53818890,6655065882,2,2024-01-01
53819442,73950100115,1,2024-01-01
53819994,80944438209,2,2024-01-01
53820547,53767796840,2,2024-01-01
53821099,93629803698,1,2024-01-01
53821651,75720342495,1,2024-01-01
53822203,46816602560,2,2024-01-01
53822756,31461981571,2,2024-01-01
53823308,44881387111,1,2024-01-01
53823860,56811232241,1,2024-01-01
53824413,37343149758,3,2024-01-01
53824965,32717983014,1,2024-01-01
53825517,87474135259,1,2024-01-01
53826070,25144024624,2,2024-01-01
53826622,10063244084,1,2024-01-01
53827174,57192622241,1,2024-01-01
53827726,59688046455,2,2024-01-01
53828279,72732083072,2,2024-01-01
53828831,73252958705,1,2024-01-01
53829383,49433745202,2,2024-01-01
53829936,62772727905,1,2024-01-01
53830488,8382319646,1,2024-01-01
53831040,59049590452,2,2024-01-01
53831593,72228021699,2,2024-01-01
53832145,27307851920,1,2024-01-01
53832697,61548291476,1,2024-01-01
53833249,67623982300,1,2024-01-01
53833802,59806249537,1,2024-01-01
53834354,67118120431,2,2024-01-01
53834906,74850674214,1,2024-01-01
53835459,79924227937,1,2024-01-01
53836011,40087049387,2,2024-01-01
53836563,25378844604,2,2024-01-01
53837116,69269811245,1,2024-01-01
53837668,37379822958,1,2024-01-01
53838220,2125672636,1,2024-01-01
53838772,70196834515,2,2024-01-01
53839325,32704424804,1,2024-01-01
53839877,80344716846,1,2024-01-01
53840429,25848002581,1,2024-01-01
53840982,90160435152,1,2024-01-01
53841534,45889126256,2,2024-01-01
53842086,4113699082,2,2024-01-01
53842639,56763093825,1,2024-01-01
53843191,84542118898,1,2024-01-01
53843743,35762257984,2,2024-01-01
53844295,37361349341,1,2024-01-01
53844848,69233068629,1,2024-01-01
53845400,52739028628,1,2024-01-01
53845952,95462631720,2,2024-01-01
53846505,10322707376,1,2024-01-01
53847057,34250579817,2,2024-01-01
53847609,24364749589,1,2024-01-01
53848162,9985797448,2,2024-01-01
53848714,77454518010,1,2024-01-01
53849266,64524018706,2,2024-01-01
53849818,71444677283,1,2024-01-01
53850371,49106097175,1,2024-01-01
53850923,84916798977,2,2024-01-01
53851475,96883077089,1,2024-01-01
53852028,92501901485,2,2024-01-01
53852580,43950999215,1,2024-01-01
53853132,19891678206,1,2024-01-01
53853685,82995934126,1,2024-01-01
53854237,92724941904,1,2024-01-01
53854789,96562951627,2,2024-01-01
53855341,45161238217,2,2024-01-01
53855894,10062597553,2,2024-01-01
53856446,83793220197,2,2024-01-01
53856998,30850594086,2,2024-01-01
53857551,42114315221,1,2024-01-01
53858103,97503007771,2,2024-01-01
53858655,1988803570,1,2024-01-01
53859208,58706687702,3,2024-01-01
53859760,66194905070,1,2024-01-01
53860312,22303687962,1,2024-01-01
53860864,70722484006,1,2024-01-01
53861417,35677323140,2,2024-01-01
53861969,12683134004,1,2024-01-01
53862521,64357858486,2,2024-01-01
53863074,93726971470,2,2024-01-01
53863626,94260522384,1,2024-01-01
53864178,87048289694,1,2024-01-01
53864731,71653016286,2,2024-01-01
53865283,18942837506,1,2024-01-01
53865835,88098889763,2,2024-01-01
53866387,31118242935,2,2024-01-01
53866940,84430928856,1,2024-01-01
53867492,6850946215,1,2024-01-01
53868044,71181852413,2,2024-01-01
53868597,85818159903,2,2024-01-01
53869149,93023088353,1,2024-01-01
53869701,90340901378,2,2024-01-01
53870254,37486089879,1,2024-01-01
53870806,84512686159,1,2024-01-01
53871358,6369767840,1,2024-01-01
53871910,77931400216,1,2024-01-01
53872463,10979808759,1,2024-01-01
53873015,93183578888,2,2024-01-01
53873567,24225082401,1,2024-01-01
53874120,28764666268,1,2024-01-01
53874672,39525774065,1,2024-01-01
53875224,34807556551,1,2024-01-01
53875777,94798301505,2,2024-01-01
53876329,91075289047,1,2024-01-01
53876881,78994614086,2,2024-01-01
53877433,85047403620,1,2024-01-01
53877986,47891050217,1,2024-01-01
53878538,53421297382,2,2024-01-01
53879090,54735783239,1,2024-01-01
53879643,85081757668,1,2024-01-01
53880195,70710754742,1,2024-01-01
53880747,65493609933,2,2024-01-01
53881300,17747769146,2,2024-01-01
53881852,64536588224,1,2024-01-01
53882404,62817571177,1,2024-01-01
53882956,13545248077,2,2024-01-01
53883509,39050869348,1,2024-01-01
53884061,65458241726,2,2024-01-01
53884613,56013325674,1,2024-01-01
53885166,57178575699,2,2024-01-01
53885718,12368740814,1,2024-01-01
53886270,67657108053,1,2024-01-01
53886823,96238490887,2,2024-01-01
53887375,81246215217,2,2024-01-01
53887927,60612971044,1,2024-01-01
53888479,98698986448,3,2024-01-01
53889032,71656896623,3,2024-01-01
53889584,60132959324,2,2024-01-01
53890136,153662109,2,2024-01-01
53890689,7470685462,2,2024-01-01
53891241,65128727241,1,2024-01-01
53891793,73710561373,1,2024-01-01
53892346,27518441468,1,2024-01-01
53892898,5799574065,1,2024-01-01
53893450,42870256023,2,2024-01-01
53894002,48156815938,2,2024-01-01
53894555,2537505810,2,2024-01-01
53895107,28851383055,2,2024-01-01
53895659,14045603704,1,2024-01-01
53896212,95853858286,2,2024-01-01
53896764,80284593535,1,2024-01-01
53897316,61807954377,2,2024-01-01
53897869,84422842742,2,2024-01-01
53898421,39224364815,1,2024-01-01
53898973,56548342657,2,2024-01-01
53899525,9823934643,2,2024-01-01
53900078,81291664996,1,2024-01-01
53900630,939546610,1,2024-01-01
53901182,41747796134,2,2024-01-01
53901735,64378749669,2,2024-01-01
53902287,28927721500,1,2024-01-01
53902839,92573756854,1,2024-01-01
53903392,36074737499,1,2024-01-01
53903944,46883245264,2,2024-01-01
53904496,52668689083,2,2024-01-01
53905048,34784157773,2,2024-01-01
53905601,37696679397,2,2024-01-01
53906153,12870387198,1,2024-01-01
53906705,65931550723,2,2024-01-01
53907258,30551034593,1,2024-01-01
53907810,68548414459,1,2024-01-01
53908362,80365834559,2,2024-01-01
53908915,42200163413,3,2024-01-01
53909467,81309150514,1,2024-01-01
53910019,33214786241,2,2024-01-01
53910571,36353801316,1,2024-01-01
53911124,97363377782,1,2024-01-01
53911676,51418269733,2,2024-01-01
53912228,50720204716,2,2024-01-01
53912781,26689220021,1,2024-01-01
53913333,91814696883,2,2024-01-01
53913885,36575221924,1,2024-01-01
53914438,70563792823,1,2024-01-01
53914990,47728206337,1,2024-01-01
53915542,82106651640,2,2024-01-01
53916094,64734115858,2,2024-01-01
53916647,4957471691,1,2024-01-01
53917199,97524625335,2,2024-01-01
53917751,43342372930,2,2024-01-01
53918304,57352697718,1,2024-01-01
53918856,37153447685,2,2024-01-01
53919408,74971686651,2,2024-01-01
53919961,84322130657,1,2024-01-01
53920513,15176738268,1,2024-01-01
53921065,30834554130,1,2024-01-01
53921617,83286466419,2,2024-01-01
53922170,74541801644,2,2024-01-01
53922722,37084645910,2,2024-01-01
53923274,46380052386,2,2024-01-01
53923827,25638099249,1,2024-01-01
53924379,3499379602,2,2024-01-01
53924931,34823969363,2,2024-01-01
53925484,53578828387,2,2024-01-01
53926036,59670500460,1,2024-01-01
53926588,91303069112,1,2024-01-01
53927140,77232115885,1,2024-01-01
53927693,19511784162,1,2024-01-01
53928245,86502027184,3,2024-01-01
53928797,87970606265,1,2024-01-01
53929350,82812761507,2,2024-01-01
53929902,13467079321,2,2024-01-01
53930454,50114818834,1,2024-01-01
53931007,62496947228,1,2024-01-01
53931559,87691098619,1,2024-01-01
53932111,5173760217,1,2024-01-01
53932663,73325756186,2,2024-01-01
53933216,70340050935,1,2024-01-01
53933768,87216285866,1,2024-01-01
53934320,66083330470,1,2024-01-01
53934873,90587201048,1,2024-01-01
53935425,64080833046,2,2024-01-01
53935977,95083519624,1,2024-01-01
53936530,55891033577,1,2024-01-01
53937082,61155131836,1,2024-01-01
53937634,19840607488,1,2024-01-01
53938186,72538483671,1,2024-01-01
53938739,90221784759,2,2024-01-01
53939291,2593916337,1,2024-01-01
53939843,77486113721,1,2024-01-01
53940396,30791271298,1,2024-01-01
53940948,75074009570,2,2024-01-01
53941500,9952676231,2,2024-01-01
53942053,26606982318,2,2024-01-01
53942605,13131873947,1,2024-01-01
53943157,79456647623,1,2024-01-01
53943709,40812482317,2,2024-01-01
53944262,4398891868,2,2024-01-01
53944814,719204388,2,2024-01-01
53945366,25996566242,1,2024-01-01
53945919,25703922115,2,2024-01-01
53946471,25970807484,1,2024-01-01
53947023,86260034265,2,2024-01-01
53947576,34229405574,1,2024-01-01
53948128,22778346653,1,2024-01-01
53948680,10399770652,1,2024-01-01
53949232,80577083940,2,2024-01-01
53949785,77416746051,2,2024-01-01
53950337,56769831753,1,2024-01-01
53950889,9424086077,2,2024-01-01
53951442,84656083516,2,2024-01-01
53951994,96883915628,1,2024-01-01
53952546,90929720442,1,2024-01-01
53953099,29948302665,1,2024-01-01
53953651,58885373609,2,2024-01-01
53954203,3066194982,2,2024-01-01
53954755,29135803091,1,2024-01-01
53955308,11978265561,2,2024-01-01
53955860,26620231680,2,2024-01-01
53956412,11214612516,1,2024-01-01
53956965,57005458250,2,2024-01-01
53957517,85174714546,2,2024-01-01
53958069,21041378595,2,2024-01-01
53958622,15390688933,2,2024-01-01
53959174,86364004420,2,2024-01-01
53959726,91151166156,2,2024-01-01
53960278,42666393901,1,2024-01-01
53960831,50423023741,2,2024-01-01
53961383,60380464087,2,2024-01-01
53961935,13757430664,2,2024-01-01
53962488,73863103474,2,2024-01-01
53963040,71884430093,2,2024-01-01
53963592,88925559050,1,2024-01-01
53964145,65609341212,2,2024-01-01
53964697,36733759429,1,2024-01-01
53965249,77955808085,2,2024-01-01
53965801,50433286826,1,2024-01-01
53966354,21848158556,2,2024-01-01
53966906,73419034603,1,2024-01-01
53967458,96238252079,1,2024-01-01
53968011,46889777495,2,2024-01-01
53968563,46990587528,2,2024-01-01
53969115,1810863836,2,2024-01-01
53969668,21785782644,1,2024-01-01
53970220,80376664464,1,2024-01-01
53970772,16725804876,1,2024-01-01
53971324,84890825885,1,2024-01-01
53971877,1810583984,1,2024-01-01
53972429,23570934935,2,2024-01-01
53972981,5028037118,1,2024-01-01
53973534,77489704207,1,2024-01-01
53974086,33819716190,2,2024-01-01
53974638,13621243343,2,2024-01-01
53975191,93240353988,2,2024-01-01
53975743,96889009249,1,2024-01-01
53976295,59915050910,2,2024-01-01
53976847,98380670173,2,2024-01-01
53977400,11528113258,2,2024-01-01
53977952,92172737605,2,2024-01-01
53978504,57624429179,1,2024-01-01
53979057,48567825511,1,2024-01-01
53979609,47212927415,2,2024-01-01
53980161,17524090157,1,2024-01-01
53980714,49538274621,1,2024-01-01
53981266,64349421245,1,2024-01-01
53981818,57402857844,2,2024-01-01
53982370,38879991985,1,2024-01-01
53982923,31677125702,1,2024-01-01
53983475,61934262634,2,2024-01-01
53984027,54540820643,2,2024-01-01
53984580,78692091581,2,2024-01-01
53985132,93345315307,2,2024-01-01
53985684,4803889925,1,2024-01-01
53986237,52198624623,1,2024-01-01
53986789,96083735658,1,2024-01-01
53987341,21435710408,1,2024-01-01
53987893,94973701010,2,2024-01-01
53988446,47285304554,1,2024-01-01
53988998,33192605666,1,2024-01-01
53989550,10408730638,1,2024-01-01
53990103,94406715244,2,2024-01-01
53990655,76773855758,2,2024-01-01
53991207,88231255569,1,2024-01-01
53991760,31999078625,1,2024-01-01
53992312,11057017475,1,2024-01-01
53992864,73364184218,2,2024-01-01
53993416,19781911362,1,2024-01-01
53993969,75425677925,2,2024-01-01
53994521,22852511936,2,2024-01-01
53995073,92807454895,1,2024-01-01
53995626,69730619207,2,2024-01-01
53996178,21187322515,1,2024-01-01
53996730,34143367466,2,2024-01-01
53997283,68274463132,1,2024-01-01
53997835,28911682133,1,2024-01-01
53998387,96523574712,1,2024-01-01
53998939,90651532961,1,2024-01-01
53999492,13936966487,1,2024-01-01
54000044,92666456857,1,2024-01-01
54000596,42103745461,1,2024-01-01
54001149,1051510252,1,2024-01-01
54001701,53440871550,1,2024-01-01
54002253,39997194617,2,2024-01-01
54002806,29257674463,2,2024-01-01
54003358,42243100670,1,2024-01-01
54003910,40166357339,2,2024-01-01
54004462,66460595816,2,2024-01-01
54005015,52972810010,1,2024-01-01
54005567,87606338604,2,2024-01-01
54006119,68006604736,2,2024-01-01
54006672,38672912743,1,2024-01-01
54007224,56878665556,2,2024-01-01
54007776,22941379238,2,2024-01-01
54008329,79010974310,1,2024-01-01
54008881,97197866295,2,2024-01-01
54009433,23474147942,1,2024-01-01
54009985,94996701680,2,2024-01-01
54010538,25938529882,2,2024-01-01
54011090,20420250640,2,2024-01-01
54011642,38324913768,1,2024-01-01
54012195,57072301164,1,2024-01-01
54012747,75825023288,1,2024-01-01
54013299,82524719340,1,2024-01-01
54013852,37178125437,1,2024-01-01
54014404,40573783914,1,2024-01-01
54014956,32057197061,1,2024-01-01
54015508,48696652726,2,2024-01-01
54016061,27149993647,2,2024-01-01
54016613,71177640303,1,2024-01-01
54017165,96901570140,1,2024-01-01
54017718,56742561347,2,2024-01-01
54018270,46812066783,1,2024-01-01
54018822,95651241322,2,2024-01-01
54019375,39663964910,1,2024-01-01
54019927,34112935009,2,2024-01-01
54020479,14889232498,1,2024-01-01
54021031,78400165974,1,2024-01-01
54021584,4083184257,1,2024-01-01
54022136,92478083338,1,2024-01-01
54022688,24536660359,2,2024-01-01
54023241,72862424453,1,2024-01-01
54023793,74889110273,2,2024-01-01
54024345,7818534335,1,2024-01-01
54024898,93115182109,2,2024-01-01
54025450,71258556514,2,2024-01-01
54026002,52032272288,2,2024-01-01
54026554,52143434189,2,2024-01-01
54027107,42621536824,2,2024-01-01
54027659,48419002541,2,2024-01-01
54028211,40543121882,1,2024-01-01
54028764,71841415282,2,2024-01-01
54029316,23165544031,1,2024-01-01
54029868,38271670447,2,2024-01-01
54030421,36218213743,1,2024-01-01
54030973,28198113340,2,2024-01-01
54031525,88146705084,2,2024-01-01
54032077,15851077173,2,2024-01-01
54032630,40893995658,2,2024-01-01
54033182,43890379861,1,2024-01-01
54033734,6348013727,2,2024-01-01
54034287,42550088402,1,2024-01-01
54034839,19725511643,2,2024-01-01
54035391,40876930006,1,2024-01-01
54035944,82276051981,1,2024-01-01
54036496,36249700302,2,2024-01-01
54037048,77604239373,2,2024-01-01
54037600,54697301503,1,2024-01-01
54038153,7580820640,2,2024-01-01
54038705,81797568480,2,2024-01-01
54039257,54057016150,2,2024-01-01
54039810,88553824800,2,2024-01-01
54040362,4027139824,2,2024-01-01
54040914,24935786361,1,2024-01-01
54041467,79687871726,2,2024-01-01
54042019,33463280614,1,2024-01-01
54042571,2886498529,1,2024-01-01
54043123,1345163988,1,2024-01-01
54043676,10376762556,2,2024-01-01
54044228,88101990357,2,2024-01-01
54044780,32770081070,2,2024-01-01
54045333,76678307764,2,2024-01-01
54045885,19598209329,2,2024-01-01
54046437,41373459061,2,2024-01-01
54046990,37452861321,1,2024-01-01
54047542,57086655271,1,2024-01-01
54048094,41991283316,1,2024-01-01
54048646,71604480240,2,2024-01-01
54049199,70930933226,2,2024-01-01
54049751,52803237360,2,2024-01-01
54050303,68167298548,2,2024-01-01
54050856,18378012819,1,2024-01-01
54051408,41948257975,2,2024-01-01
54051960,81024876805,2,2024-01-01
54052513,79278516168,2,2024-01-01
54053065,37450314364,2,2024-01-01
54053617,95492540613,2,2024-01-01
54054169,32847854369,2,2024-01-01
54054722,13048307868,2,2024-01-01
54055274,33048033794,1,2024-01-01
54055826,50212213211,1,2024-01-01
54056379,81699398304,1,2024-01-01
54056931,74558137274,1,2024-01-01
54057483,66929692907,1,2024-01-01
54058036,70673099201,1,2024-01-01
54058588,23003593746,2,2024-01-01
54059140,23368470104,1,2024-01-01
54059692,8764745955,1,2024-01-01
54060245,70674655606,1,2024-01-01
54060797,203294678,1,2024-01-01
54061349,98172528672,1,2024-01-01
54061902,23998367939,1,2024-01-01
54062454,22502119817,1,2024-01-01
54063006,80587654173,2,2024-01-01
54063559,7117227661,1,2024-01-01
54064111,19480121326,1,2024-01-01
54064663,92659490980,2,2024-01-01
54065215,6556082723,2,2024-01-01
54065768,70576562478,2,2024-01-01
54066320,48322060933,1,2024-01-01
54066872,79892187421,1,2024-01-01
54067425,20185350107,2,2024-01-01
54067977,91035224968,2,2024-01-01
54068529,42856162693,2,2024-01-01
54069082,3655367750,2,2024-01-01
54069634,20444124432,2,2024-01-01
54070186,94435333151,2,2024-01-01
54070738,24043526038,2,2024-01-01
54071291,27301113653,2,2024-01-01
54071843,46047800490,2,2024-01-01
54072395,20488910625,2,2024-01-01
54072948,49958610049,2,2024-01-01
54073500,68249296842,2,2024-01-01
54074052,42103286172,1,2024-01-01
54074605,17746189558,2,2024-01-01
54075157,84067736897,1,2024-01-01
54075709,24352715835,2,2024-01-01
54076261,59756790246,1,2024-01-01
54076814,75433612846,2,2024-01-01
54077366,75631293176,1,2024-01-01
54077918,75141149570,1,2024-01-01
54078471,90241835181,1,2024-01-01
54079023,95339542959,2,2024-01-01
54079575,44691569167,1,2024-01-01
54080128,8617659464,2,2024-01-01
54080680,68695912434,2,2024-01-01
54081232,95745230232,1,2024-01-01
54081784,24560836910,1,2024-01-01
54082337,44229431692,2,2024-01-01
54082889,66968722754,1,2024-01-01
