signal_id,listing_id,views,wishlist_count,time_period
98834,55901613,1632,292,2024-01-01
98835,55902165,3302,442,2024-01-01
98836,55902718,4111,30,2024-01-01
98837,55903270,2085,67,2024-01-01
98838,55903822,3291,415,2024-01-01
98839,55904374,4752,330,2024-01-01
98840,55904927,1267,181,2024-01-01
98841,55905479,3125,488,2024-01-01
98842,55906031,385,143,2024-01-01
98843,55906584,2134,316,2024-01-01
98844,55907136,1880,212,2024-01-01
98845,55907688,4810,435,2024-01-01
98846,55908241,1389,407,2024-01-01
98847,55908793,4518,192,2024-01-01
98848,55909345,1571,88,2024-01-01
98849,55909897,4857,91,2024-01-01
98850,55910450,1822,483,2024-01-01
98851,55911002,526,273,2024-01-01
98852,55911554,1774,253,2024-01-01
98853,55912107,1906,280,2024-01-01
98854,55912659,3053,408,2024-01-01
98855,55913211,3373,190,2024-01-01
98856,55913764,4814,235,2024-01-01
98857,55914316,1443,387,2024-01-01
98858,55914868,1174,85,2024-01-01
98859,55915420,4673,52,2024-01-01
98860,55915973,1500,133,2024-01-01
98861,55916525,4645,42,2024-01-01
98862,55917077,242,366,2024-01-01
98863,55917630,846,190,2024-01-01
98864,55918182,1219,420,2024-01-01
98865,55918734,1141,74,2024-01-01
98866,55919287,1712,469,2024-01-01
98867,55919839,3264,112,2024-01-01
98868,55920391,147,146,2024-01-01
98869,55920943,2022,302,2024-01-01
98870,55921496,2362,242,2024-01-01
98871,55922048,1400,78,2024-01-01
98872,55922600,1765,462,2024-01-01
98873,55923153,1395,89,2024-01-01
98874,55923705,1446,389,2024-01-01
98875,55924257,3512,297,2024-01-01
98876,55924810,1548,398,2024-01-01
98877,55925362,2256,432,2024-01-01
98878,55925914,4754,151,2024-01-01
98879,55926466,3036,288,2024-01-01
98880,55927019,3535,323,2024-01-01
98881,55927571,4019,334,2024-01-01
98882,55928123,3013,231,2024-01-01
98883,55928676,1063,27,2024-01-01
98884,55929228,2609,176,2024-01-01
98885,55929780,2784,99,2024-01-01
98886,55930333,2926,124,2024-01-01
98887,55930885,4720,253,2024-01-01
98888,55931437,2276,108,2024-01-01
98889,55931989,730,479,2024-01-01
98890,55932542,4147,299,2024-01-01
98891,55933094,1182,398,2024-01-01
98892,55933646,470,488,2024-01-01
98893,55934199,2747,272,2024-01-01
98894,55934751,3898,160,2024-01-01
98895,55935303,191,25,2024-01-01
98896,55935856,4495,96,2024-01-01
98897,55936408,116,342,2024-01-01
98898,55936960,3940,445,2024-01-01
98899,55937512,1424,290,2024-01-01
98900,55938065,3345,493,2024-01-01
98901,55938617,689,41,2024-01-01
98902,55939169,4481,475,2024-01-01
98903,55939722,3233,233,2024-01-01
98904,55940274,4817,354,2024-01-01
98905,55940826,3988,494,2024-01-01
98906,55941379,1478,178,2024-01-01
98907,55941931,3333,156,2024-01-01
98908,55942483,628,169,2024-01-01
98909,55943035,4603,45,2024-01-01
98910,55943588,2241,315,2024-01-01
98911,55944140,1377,162,2024-01-01
98912,55944692,565,195,2024-01-01
98913,55945245,2468,133,2024-01-01
98914,55945797,2650,124,2024-01-01
98915,55946349,1886,12,2024-01-01
98916,55946902,3014,485,2024-01-01
98917,55947454,931,313,2024-01-01
98918,55948006,3257,222,2024-01-01
98919,55948558,2082,487,2024-01-01
98920,55949111,3182,423,2024-01-01
98921,55949663,3922,491,2024-01-01
98922,55950215,2328,177,2024-01-01
98923,55950768,4769,287,2024-01-01
98924,55951320,433,439,2024-01-01
98925,55951872,144,238,2024-01-01
98926,55952425,4199,225,2024-01-01
98927,55952977,2619,306,2024-01-01
98928,55953529,1023,382,2024-01-01
98929,55954081,2710,56,2024-01-01
98930,55954634,2852,267,2024-01-01
98931,55955186,285,360,2024-01-01
98932,55955738,3758,228,2024-01-01
98933,55956291,3661,435,2024-01-01
98934,55956843,1349,175,2024-01-01
98935,55957395,2525,338,2024-01-01
98936,55957948,1268,436,2024-01-01
98937,55958500,4448,168,2024-01-01
98938,55959052,4874,446,2024-01-01
98939,55959604,3337,114,2024-01-01
98940,55960157,1830,103,2024-01-01
98941,55960709,2494,332,2024-01-01
98942,55961261,4343,268,2024-01-01
98943,55961814,4867,43,2024-01-01
98944,55962366,3769,15,2024-01-01
98945,55962918,1860,228,2024-01-01
98946,55963471,2838,249,2024-01-01
98947,55964023,1331,92,2024-01-01
98948,55964575,1040,10,2024-01-01
98949,55965127,499,399,2024-01-01
98950,55965680,1374,156,2024-01-01
98951,55966232,1514,424,2024-01-01
98952,55966784,3080,396,2024-01-01
98953,55967337,1020,336,2024-01-01
98954,55967889,2323,483,2024-01-01
98955,55968441,2706,248,2024-01-01
98956,55968994,3328,425,2024-01-01
98957,55969546,3394,395,2024-01-01
98958,55970098,353,124,2024-01-01
98959,55970650,4045,149,2024-01-01
98960,55971203,3813,93,2024-01-01
98961,55971755,2699,363,2024-01-01
98962,55972307,241,461,2024-01-01
98963,55972860,336,391,2024-01-01
98964,55973412,2693,271,2024-01-01
98965,55973964,2381,158,2024-01-01
98966,55974517,3019,60,2024-01-01
98967,55975069,4191,100,2024-01-01
98968,55975621,1328,319,2024-01-01
98969,55976173,3400,122,2024-01-01
98970,55976726,675,150,2024-01-01
98971,55977278,3328,58,2024-01-01
98972,55977830,2090,203,2024-01-01
98973,55978383,168,138,2024-01-01
98974,55978935,4709,234,2024-01-01
98975,55979487,1787,426,2024-01-01
98976,55980040,660,187,2024-01-01
98977,55980592,246,116,2024-01-01
98978,55981144,1999,251,2024-01-01
98979,55981696,3763,420,2024-01-01
98980,55982249,1191,355,2024-01-01
98981,55982801,3375,204,2024-01-01
98982,55983353,4456,305,2024-01-01
98983,55983906,2400,131,2024-01-01
98984,55984458,2151,208,2024-01-01
98985,55985010,1924,173,2024-01-01
98986,55985563,1854,321,2024-01-01
98987,55986115,3024,436,2024-01-01
98988,55986667,2169,306,2024-01-01
98989,55987219,168,21,2024-01-01
98990,55987772,4715,64,2024-01-01
98991,55988324,2605,232,2024-01-01
98992,55988876,395,429,2024-01-01
98993,55989429,1691,126,2024-01-01
98994,55989981,2141,348,2024-01-01
98995,55990533,4331,216,2024-01-01
98996,55991086,3601,453,2024-01-01
98997,55991638,109,68,2024-01-01
98998,55992190,4173,76,2024-01-01
98999,55992742,4426,244,2024-01-01
99000,55993295,1050,473,2024-01-01
99001,55993847,2892,252,2024-01-01
99002,55994399,3136,163,2024-01-01
99003,55994952,2430,332,2024-01-01
99004,55995504,1877,394,2024-01-01
99005,55996056,2568,436,2024-01-01
99006,55996609,684,274,2024-01-01
99007,55997161,1444,11,2024-01-01
99008,55997713,738,269,2024-01-01
99009,55998265,4810,484,2024-01-01
99010,55998818,1448,48,2024-01-01
99011,55999370,2401,431,2024-01-01
99012,55999922,1662,293,2024-01-01
99013,56000475,1756,76,2024-01-01
99014,56001027,2433,203,2024-01-01
99015,56001579,4693,368,2024-01-01
99016,56002132,135,365,2024-01-01
99017,56002684,4836,331,2024-01-01
99018,56003236,357,101,2024-01-01
99019,56003788,4100,138,2024-01-01
99020,56004341,924,234,2024-01-01
99021,56004893,2721,58,2024-01-01
99022,56005445,2369,406,2024-01-01
99023,56005998,4370,486,2024-01-01
99024,56006550,1580,218,2024-01-01
99025,56007102,3327,276,2024-01-01
99026,56007655,1720,140,2024-01-01
99027,56008207,3842,385,2024-01-01
99028,56008759,700,149,2024-01-01
99029,56009311,957,321,2024-01-01
99030,56009864,3070,321,2024-01-01
99031,56010416,101,416,2024-01-01
99032,56010968,2336,31,2024-01-01
99033,56011521,910,328,2024-01-01
99034,56012073,3887,61,2024-01-01
99035,56012625,4262,28,2024-01-01
99036,56013178,2620,347,2024-01-01
99037,56013730,980,297,2024-01-01
99038,56014282,3659,280,2024-01-01
99039,56014834,2498,314,2024-01-01
99040,56015387,3397,278,2024-01-01
99041,56015939,194,118,2024-01-01
99042,56016491,219,233,2024-01-01
99043,56017044,551,45,2024-01-01
99044,56017596,4598,440,2024-01-01
99045,56018148,3938,433,2024-01-01
99046,56018701,4459,455,2024-01-01
99047,56019253,1830,469,2024-01-01
99048,56019805,981,395,2024-01-01
99049,56020357,123,317,2024-01-01
99050,56020910,973,361,2024-01-01
99051,56021462,3864,234,2024-01-01
99052,56022014,2509,401,2024-01-01
99053,56022567,3519,297,2024-01-01
99054,56023119,1162,144,2024-01-01
99055,56023671,1067,444,2024-01-01
99056,56024224,4073,220,2024-01-01
99057,56024776,1366,252,2024-01-01
99058,56025328,870,413,2024-01-01
99059,56025880,1860,204,2024-01-01
99060,56026433,480,262,2024-01-01
99061,56026985,2050,371,2024-01-01
99062,56027537,1150,403,2024-01-01
99063,56028090,4964,490,2024-01-01
99064,56028642,2127,226,2024-01-01
99065,56029194,3943,182,2024-01-01
99066,56029747,1986,212,2024-01-01
99067,56030299,2130,429,2024-01-01
99068,56030851,941,381,2024-01-01
99069,56031403,4772,119,2024-01-01
99070,56031956,999,416,2024-01-01
99071,56032508,3364,375,2024-01-01
99072,56033060,2663,149,2024-01-01
99073,56033613,4540,418,2024-01-01
99074,56034165,2885,314,2024-01-01
99075,56034717,2255,326,2024-01-01
99076,56035270,3388,170,2024-01-01
99077,56035822,4573,274,2024-01-01
99078,56036374,1843,399,2024-01-01
99079,56036926,3272,493,2024-01-01
99080,56037479,416,146,2024-01-01
99081,56038031,424,337,2024-01-01
99082,56038583,4283,449,2024-01-01
99083,56039136,2170,269,2024-01-01
99084,56039688,2133,216,2024-01-01
99085,56040240,3529,346,2024-01-01
99086,56040793,820,299,2024-01-01
99087,56041345,3694,116,2024-01-01
99088,56041897,4733,338,2024-01-01
99089,56042449,2973,273,2024-01-01
99090,56043002,1315,76,2024-01-01
99091,56043554,387,427,2024-01-01
99092,56044106,4915,43,2024-01-01
99093,56044659,2002,363,2024-01-01
99094,56045211,2958,169,2024-01-01
99095,56045763,2097,330,2024-01-01
99096,56046316,124,485,2024-01-01
99097,56046868,1590,232,2024-01-01
99098,56047420,1260,287,2024-01-01
99099,56047972,1267,442,2024-01-01
99100,56048525,228,258,2024-01-01
99101,56049077,1767,154,2024-01-01
99102,56049629,4890,155,2024-01-01
99103,56050182,3215,434,2024-01-01
99104,56050734,4729,418,2024-01-01
99105,56051286,2194,292,2024-01-01
99106,56051839,536,454,2024-01-01
99107,56052391,2135,22,2024-01-01
99108,56052943,2130,478,2024-01-01
99109,56053495,825,494,2024-01-01
99110,56060123,3653,251,2024-01-01
99111,56060675,4013,478,2024-01-01
99112,56061228,2651,59,2024-01-01
99113,56061780,678,187,2024-01-01
99114,56062332,559,442,2024-01-01
99115,56062885,1467,127,2024-01-01
99116,56063437,4477,200,2024-01-01
99117,56063989,1678,265,2024-01-01
99118,56064541,3944,115,2024-01-01
99119,56065094,1014,436,2024-01-01
99120,56065646,3699,376,2024-01-01
99121,56066198,4234,173,2024-01-01
99122,56066751,436,164,2024-01-01
99123,56067303,4310,273,2024-01-01
99124,56067855,3551,340,2024-01-01
99125,56068408,3040,237,2024-01-01
99126,56068960,1990,190,2024-01-01
99127,56069512,1607,359,2024-01-01
99128,56070064,3006,474,2024-01-01
99129,56070617,285,355,2024-01-01
99130,56071169,1626,21,2024-01-01
99131,56071721,4075,468,2024-01-01
99132,56072274,1879,178,2024-01-01
99133,56072826,1808,208,2024-01-01
99134,56073378,3566,461,2024-01-01
99135,56073931,1877,480,2024-01-01
99136,56074483,787,48,2024-01-01
99137,56075035,878,199,2024-01-01
99138,56075587,4135,173,2024-01-01
99139,56076140,354,494,2024-01-01
99140,56076692,2953,110,2024-01-01
99141,56077244,3066,97,2024-01-01
99142,56077797,2253,137,2024-01-01
99143,56078349,670,397,2024-01-01
99144,56078901,1070,466,2024-01-01
99145,56079454,1961,373,2024-01-01
99146,56080006,363,52,2024-01-01
99147,56080558,1029,407,2024-01-01
99148,56081110,2167,249,2024-01-01
99149,56081663,3096,65,2024-01-01
99150,56082215,2971,496,2024-01-01
99151,56082767,333,242,2024-01-01
99152,56083320,410,455,2024-01-01
99153,56083872,2440,407,2024-01-01
99154,56084424,469,40,2024-01-01
99155,56084977,4957,236,2024-01-01
99156,56085529,3089,253,2024-01-01
99157,56086081,1888,45,2024-01-01
99158,56086633,1508,250,2024-01-01
99159,56087186,3482,313,2024-01-01
99160,56087738,1980,163,2024-01-01
99161,56088290,1496,118,2024-01-01
99162,56088843,2039,289,2024-01-01
99163,56089395,1185,491,2024-01-01
99164,56089947,766,121,2024-01-01
99165,56090500,524,279,2024-01-01
99166,56091052,3486,459,2024-01-01
99167,56091604,3465,50,2024-01-01
99168,56092156,3830,36,2024-01-01
99169,56092709,904,130,2024-01-01
99170,56093261,4496,339,2024-01-01
99171,56093813,959,282,2024-01-01
99172,56094366,3753,167,2024-01-01
99173,56094918,2676,236,2024-01-01
99174,56095470,2624,100,2024-01-01
99175,56096023,100,131,2024-01-01
99176,56096575,4914,161,2024-01-01
99177,56097127,765,207,2024-01-01
99178,56097679,2728,411,2024-01-01
99179,56098232,3985,149,2024-01-01
99180,56098784,4546,295,2024-01-01
99181,56099336,442,343,2024-01-01
99182,56099889,4219,407,2024-01-01
99183,56100441,1290,460,2024-01-01
99184,56100993,2825,348,2024-01-01
99185,56101546,3592,122,2024-01-01
99186,56102098,3539,113,2024-01-01
99187,56102650,1967,429,2024-01-01
99188,56103202,4482,299,2024-01-01
99189,56103755,4674,268,2024-01-01
99190,56104307,1556,95,2024-01-01
99191,56104859,1766,129,2024-01-01
99192,56105412,731,249,2024-01-01
99193,56105964,4516,464,2024-01-01
99194,56106516,440,289,2024-01-01
99195,56107069,3701,467,2024-01-01
99196,56107621,3199,127,2024-01-01
99197,56108173,4946,260,2024-01-01
99198,56108725,832,149,2024-01-01
99199,56109278,1921,386,2024-01-01
99200,56109830,4827,168,2024-01-01
99201,56110382,4815,452,2024-01-01
99202,56110935,3864,233,2024-01-01
99203,56111487,408,370,2024-01-01
99204,56112039,3760,205,2024-01-01
99205,56112592,3824,19,2024-01-01
99206,56113144,1887,339,2024-01-01
99207,56113696,2795,13,2024-01-01
99208,56114248,2002,323,2024-01-01
99209,56114801,3891,217,2024-01-01
99210,56115353,3592,484,2024-01-01
99211,56115905,1460,24,2024-01-01
99212,56116458,1711,388,2024-01-01
99213,56117010,3908,409,2024-01-01
99214,56117562,2700,413,2024-01-01
99215,56118115,730,453,2024-01-01
99216,56118667,3737,143,2024-01-01
99217,56119219,4878,261,2024-01-01
99218,56119771,4118,242,2024-01-01
99219,56120324,2441,58,2024-01-01
99220,56120876,4432,310,2024-01-01
99221,56121428,3380,306,2024-01-01
99222,56121981,813,279,2024-01-01
99223,56122533,4833,305,2024-01-01
99224,56123085,390,152,2024-01-01
99225,56123638,202,452,2024-01-01
99226,56124190,1355,453,2024-01-01
99227,56124742,1370,355,2024-01-01
99228,56125294,2896,147,2024-01-01
99229,56125847,2772,260,2024-01-01
99230,56126399,1461,14,2024-01-01
99231,56126951,655,386,2024-01-01
99232,56127504,925,108,2024-01-01
99233,56128056,1899,125,2024-01-01
99234,56128608,2523,463,2024-01-01
99235,56129161,4771,276,2024-01-01
99236,56129713,1217,64,2024-01-01
99237,56130265,3466,455,2024-01-01
99238,56130817,2023,68,2024-01-01
99239,56131370,2603,267,2024-01-01
99240,56131922,4700,70,2024-01-01
99241,56132474,2703,272,2024-01-01
99242,56133027,2434,406,2024-01-01
99243,56133579,1130,292,2024-01-01
99244,56134131,2937,475,2024-01-01
99245,56134684,2694,250,2024-01-01
99246,56135236,3735,263,2024-01-01
99247,56135788,4356,366,2024-01-01
99248,56136340,1687,452,2024-01-01
99249,56136893,4292,243,2024-01-01
99250,56137445,2734,311,2024-01-01
99251,56137997,2681,229,2024-01-01
99252,56138550,3332,327,2024-01-01
99253,56139102,1836,173,2024-01-01
99254,56139654,3241,120,2024-01-01
99255,56140207,2394,326,2024-01-01
99256,56140759,267,358,2024-01-01
99257,56141311,4325,411,2024-01-01
99258,56141863,3099,433,2024-01-01
99259,56142416,4347,497,2024-01-01
99260,56142968,1541,369,2024-01-01
99261,56143520,1617,392,2024-01-01
99262,56144073,584,382,2024-01-01
99263,56144625,460,159,2024-01-01
99264,56145177,4652,307,2024-01-01
99265,56145730,898,230,2024-01-01
99266,56146282,4258,80,2024-01-01
99267,56146834,2810,223,2024-01-01
99268,56147386,3882,248,2024-01-01
99269,56147939,1348,379,2024-01-01
99270,56148491,277,14,2024-01-01
99271,56149043,373,119,2024-01-01
99272,56149596,666,64,2024-01-01
99273,56150148,1599,336,2024-01-01
99274,56150700,1083,215,2024-01-01
99275,56151253,3986,319,2024-01-01
99276,56151805,4222,84,2024-01-01
99277,56152357,2970,71,2024-01-01
99278,56152909,1238,298,2024-01-01
99279,56153462,2807,136,2024-01-01
99280,56154014,4092,116,2024-01-01
99281,56154566,907,187,2024-01-01
99282,56155119,4203,276,2024-01-01
99283,56155671,4138,347,2024-01-01
99284,56156223,1201,370,2024-01-01
99285,56156776,4679,324,2024-01-01
99286,56157328,578,69,2024-01-01
99287,56157880,2984,17,2024-01-01
99288,56158432,1973,48,2024-01-01
99289,56158985,616,387,2024-01-01
99290,56159537,3002,488,2024-01-01
99291,56160089,4349,177,2024-01-01
99292,56160642,1842,102,2024-01-01
99293,56161194,1939,456,2024-01-01
99294,56161746,839,160,2024-01-01
99295,56162299,1448,187,2024-01-01
99296,56162851,4962,488,2024-01-01
99297,56163403,3939,123,2024-01-01
99298,56163955,3413,291,2024-01-01
99299,56164508,4073,317,2024-01-01
99300,56165060,1281,231,2024-01-01
99301,56165612,1507,381,2024-01-01
99302,56166165,4735,68,2024-01-01
99303,56166717,1197,283,2024-01-01
99304,56167269,4665,48,2024-01-01
99305,56167822,1986,406,2024-01-01
99306,56168374,1342,211,2024-01-01
99307,56168926,976,297,2024-01-01
99308,56169478,663,144,2024-01-01
99309,56170031,2746,303,2024-01-01
99310,56170583,2360,231,2024-01-01
99311,56171135,3223,27,2024-01-01
99312,56171688,821,93,2024-01-01
99313,56172240,1487,255,2024-01-01
99314,56172792,1066,247,2024-01-01
99315,56173345,1305,218,2024-01-01
99316,56173897,2082,379,2024-01-01
99317,56174449,3613,233,2024-01-01
99318,56175001,287,345,2024-01-01
99319,56175554,1802,416,2024-01-01
99320,56176106,2827,385,2024-01-01
99321,56176658,770,465,2024-01-01
99322,56177211,971,268,2024-01-01
99323,56177763,259,402,2024-01-01
99324,56178315,4106,302,2024-01-01
99325,56178868,3049,236,2024-01-01
99326,56179420,316,363,2024-01-01
99327,56179972,524,421,2024-01-01
99328,56180524,3471,256,2024-01-01
99329,56181077,4845,405,2024-01-01
99330,56181629,550,390,2024-01-01
99331,56182181,3968,142,2024-01-01
99332,56182734,4332,389,2024-01-01
99333,56183286,3701,265,2024-01-01
99334,56183838,3356,259,2024-01-01
99335,56184391,2164,159,2024-01-01
99336,56184943,4661,433,2024-01-01
99337,56185495,511,493,2024-01-01
99338,56186047,1685,346,2024-01-01
99339,56186600,2728,410,2024-01-01
99340,56187152,1396,95,2024-01-01
99341,56187704,4539,494,2024-01-01
99342,56188257,4435,356,2024-01-01
99343,56188809,3972,192,2024-01-01
99344,56189361,4467,482,2024-01-01
99345,56189914,2536,259,2024-01-01
99346,56190466,3814,449,2024-01-01
99347,56191018,4036,350,2024-01-01
99348,56191570,3384,239,2024-01-01
99349,56192123,4417,494,2024-01-01
99350,56192675,2636,291,2024-01-01
99351,56193227,2774,13,2024-01-01
99352,56193780,3550,100,2024-01-01
99353,56194332,2400,484,2024-01-01
99354,56194884,4042,396,2024-01-01
99355,56195437,3186,390,2024-01-01
99356,56195989,2945,119,2024-01-01
99357,56196541,1543,242,2024-01-01
99358,56197093,3593,86,2024-01-01
99359,56197646,2136,328,2024-01-01
99360,56198198,3760,68,2024-01-01
99361,56198750,3651,469,2024-01-01
99362,56199303,4943,355,2024-01-01
99363,56199855,1169,251,2024-01-01
99364,56200407,950,242,2024-01-01
99365,56200960,737,121,2024-01-01
99366,56201512,1632,138,2024-01-01
99367,56202064,4188,359,2024-01-01
99368,56202616,1500,238,2024-01-01
99369,56203169,3156,181,2024-01-01
99370,56203721,2830,391,2024-01-01
99371,56204273,4334,335,2024-01-01
99372,56204826,1230,17,2024-01-01
99373,56205378,1330,191,2024-01-01
99374,56205930,4872,12,2024-01-01
99375,56206483,1268,100,2024-01-01
99376,56207035,2336,422,2024-01-01
99377,56207587,1401,488,2024-01-01
99378,56208139,2780,165,2024-01-01
99379,56208692,1038,468,2024-01-01
99380,56209244,4256,413,2024-01-01
99381,56209796,3966,19,2024-01-01
99382,56210349,1734,226,2024-01-01
99383,56210901,4381,403,2024-01-01
99384,56211453,4913,376,2024-01-01
99385,56212006,4075,268,2024-01-01
99386,56212558,3549,28,2024-01-01
99387,56213110,4369,344,2024-01-01
99388,56213662,2937,384,2024-01-01
99389,56214215,144,322,2024-01-01
99390,56214767,3175,90,2024-01-01
99391,56215319,366,89,2024-01-01
99392,56215872,534,174,2024-01-01
99393,56216424,4182,447,2024-01-01
99394,56216976,1874,120,2024-01-01
99395,56217529,492,98,2024-01-01
99396,56218081,4066,105,2024-01-01
99397,56218633,844,148,2024-01-01
99398,56219185,3387,160,2024-01-01
99399,56219738,2392,161,2024-01-01
99400,56220290,2585,61,2024-01-01
99401,56220842,3103,102,2024-01-01
99402,56221395,3968,97,2024-01-01
99403,56221947,3171,111,2024-01-01
99404,56222499,2841,328,2024-01-01
99405,56223052,2841,189,2024-01-01
99406,56223604,1148,311,2024-01-01
99407,56224156,3461,346,2024-01-01
99408,56224708,819,264,2024-01-01
99409,56225261,2007,401,2024-01-01
99410,56225813,272,410,2024-01-01
99411,56226365,2461,122,2024-01-01
99412,56226918,4177,183,2024-01-01
99413,56227470,857,240,2024-01-01
99414,56228022,118,440,2024-01-01
99415,56228575,3497,104,2024-01-01
99416,56229127,892,32,2024-01-01
99417,56229679,142,128,2024-01-01
99418,56230231,881,63,2024-01-01
99419,56230784,2390,362,2024-01-01
99420,56231336,2481,355,2024-01-01
99421,56231888,4060,242,2024-01-01
99422,56232441,1588,214,2024-01-01
99423,56232993,1444,371,2024-01-01
99424,56233545,2719,442,2024-01-01
99425,56234098,3059,410,2024-01-01
99426,56234650,4644,335,2024-01-01
99427,56235202,1877,449,2024-01-01
99428,56235754,663,452,2024-01-01
99429,56236307,3937,46,2024-01-01
99430,56236859,4725,175,2024-01-01
99431,56237411,3815,329,2024-01-01
99432,56237964,2380,322,2024-01-01
99433,56238516,1588,173,2024-01-01
99434,56239068,2166,338,2024-01-01
99435,56239621,3420,198,2024-01-01
99436,56240173,2084,343,2024-01-01
99437,56240725,3303,230,2024-01-01
99438,56241277,3545,314,2024-01-01
99439,56241830,782,344,2024-01-01
99440,56242382,2713,355,2024-01-01
99441,56242934,4843,297,2024-01-01
99442,56243487,4539,457,2024-01-01
99443,56244039,1612,175,2024-01-01
99444,56244591,107,71,2024-01-01
99445,56245144,4236,37,2024-01-01
99446,56245696,1484,213,2024-01-01
99447,56246248,2646,202,2024-01-01
99448,56246800,4013,158,2024-01-01
99449,56247353,2180,448,2024-01-01
99450,56247905,2849,403,2024-01-01
99451,56248457,2315,298,2024-01-01
99452,56249010,629,60,2024-01-01
99453,56249562,168,66,2024-01-01
99454,56250114,951,400,2024-01-01
99455,56250667,128,321,2024-01-01
99456,56251219,290,251,2024-01-01
99457,56251771,4512,306,2024-01-01
99458,56252323,327,338,2024-01-01
99459,56252876,230,394,2024-01-01
99460,56253428,3214,223,2024-01-01
99461,56253980,3714,353,2024-01-01
99462,56254533,2783,88,2024-01-01
99463,56255085,3311,168,2024-01-01
99464,56255637,1677,431,2024-01-01
99465,56256190,4966,240,2024-01-01
99466,56256742,1011,447,2024-01-01
99467,56257294,1592,32,2024-01-01
99468,56257846,2180,139,2024-01-01
99469,56258399,923,151,2024-01-01
99470,56258951,810,168,2024-01-01
99471,56259503,3511,259,2024-01-01
99472,56260056,1662,472,2024-01-01
99473,56260608,2340,486,2024-01-01
99474,56261160,3651,78,2024-01-01
99475,56261713,4145,374,2024-01-01
99476,56262265,4789,402,2024-01-01
99477,56262817,4056,314,2024-01-01
99478,56263369,149,181,2024-01-01
99479,56263922,3803,16,2024-01-01
99480,56264474,4333,89,2024-01-01
99481,56265026,3244,187,2024-01-01
99482,56265579,2940,314,2024-01-01
99483,56266131,2967,166,2024-01-01
99484,56266683,252,379,2024-01-01
99485,56267236,1315,192,2024-01-01
99486,56267788,4020,44,2024-01-01
99487,56268340,2457,44,2024-01-01
99488,56268892,4349,456,2024-01-01
99489,56269445,114,204,2024-01-01
99490,56269997,2476,178,2024-01-01
99491,56270549,4460,262,2024-01-01
99492,56271102,2552,354,2024-01-01
99493,56271654,3733,226,2024-01-01
99494,56272206,2504,163,2024-01-01
99495,56272759,1809,323,2024-01-01
99496,56273311,500,497,2024-01-01
99497,56273863,2326,375,2024-01-01
99498,56274415,3055,326,2024-01-01
99499,56274968,4767,249,2024-01-01
99500,56275520,1294,307,2024-01-01
99501,56276072,4827,460,2024-01-01
99502,56276625,3488,471,2024-01-01
99503,56277177,4699,177,2024-01-01
99504,56277729,1567,156,2024-01-01
99505,56278282,1098,256,2024-01-01
99506,56278834,3674,18,2024-01-01
99507,56279386,837,278,2024-01-01
99508,56279938,2405,295,2024-01-01
99509,56280491,4045,325,2024-01-01
99510,56281043,1262,431,2024-01-01
99511,56281595,520,237,2024-01-01
99512,56282148,2688,378,2024-01-01
99513,56282700,2821,292,2024-01-01
99514,56283252,541,347,2024-01-01
99515,56283805,3259,220,2024-01-01
99516,56284357,358,277,2024-01-01
99517,56284909,799,472,2024-01-01
99518,56285461,1514,498,2024-01-01
99519,56286014,902,145,2024-01-01
99520,56286566,4059,107,2024-01-01
99521,56287118,1722,481,2024-01-01
99522,56287671,3724,230,2024-01-01
99523,56288223,2637,171,2024-01-01
99524,56288775,4870,132,2024-01-01
99525,56289328,1216,338,2024-01-01
99526,56289880,1872,391,2024-01-01
99527,56290432,969,380,2024-01-01
99528,56290984,1526,373,2024-01-01
99529,56291537,2831,104,2024-01-01
99530,56292089,4509,316,2024-01-01
99531,56292641,3398,490,2024-01-01
99532,56293194,3217,362,2024-01-01
99533,56293746,3575,129,2024-01-01
99534,56294298,1328,225,2024-01-01
99535,56294851,252,294,2024-01-01
99536,56295403,643,48,2024-01-01
99537,56295955,4082,349,2024-01-01
99538,56296507,3741,352,2024-01-01
99539,56297060,4802,21,2024-01-01
99540,56297612,4589,177,2024-01-01
99541,56298164,3981,202,2024-01-01
99542,56298717,2305,170,2024-01-01
99543,56299269,4224,65,2024-01-01
99544,56299821,1288,186,2024-01-01
99545,56300374,2953,106,2024-01-01
99546,56300926,621,216,2024-01-01
99547,56301478,1024,482,2024-01-01
99548,56302030,2946,327,2024-01-01
99549,56302583,313,295,2024-01-01
99550,56303135,1387,186,2024-01-01
99551,56303687,2326,296,2024-01-01
99552,56304240,1322,48,2024-01-01
99553,56304792,3182,325,2024-01-01
99554,56305344,180,467,2024-01-01
99555,56305897,3826,190,2024-01-01
99556,56306449,4294,414,2024-01-01
99557,56307001,1805,461,2024-01-01
99558,56307553,2005,10,2024-01-01
99559,56308106,4829,433,2024-01-01
99560,56308658,3116,190,2024-01-01
99561,56309210,3515,11,2024-01-01
99562,56309763,1361,386,2024-01-01
99563,56310315,720,219,2024-01-01
99564,56310867,1810,108,2024-01-01
99565,56311420,3195,196,2024-01-01
99566,56311972,2146,56,2024-01-01
99567,56312524,1850,172,2024-01-01
99568,56313076,4296,451,2024-01-01
99569,56313629,4921,197,2024-01-01
99570,56314181,3916,273,2024-01-01
99571,56314733,494,259,2024-01-01
99572,56315286,2668,151,2024-01-01
99573,56315838,527,110,2024-01-01
99574,56316390,4027,82,2024-01-01
99575,56316943,499,213,2024-01-01
99576,56317495,1944,162,2024-01-01
