listing_id,avg_rating,total_reviews,total_sales
50841993,5.0,1,32
50842545,3.0,1,58
50843097,2.0,1,17
50843650,3.0,1,65
50844202,4.0,1,83
50844754,4.0,1,9
50845306,4.0,1,53
50845859,3.0,1,59
50846411,1.0,1,95
50846963,5.0,1,6
50847516,3.0,1,38
50848068,5.0,1,95
50848620,5.0,1,93
50849173,4.0,1,48
50849725,2.0,1,99
50850277,5.0,1,97
50850829,1.0,1,31
50851382,5.0,1,48
50851934,4.0,1,6
50852486,2.0,1,73
50853039,3.0,1,4
50853591,4.0,1,88
50854143,4.0,1,45
50854696,1.0,1,43
50855248,4.0,1,64
50855800,2.0,1,43
50856352,4.0,1,9
50856905,3.0,1,54
50857457,4.0,1,35
50858009,2.0,1,6
50858562,2.0,1,19
50859114,4.0,1,99
50859666,2.0,1,27
50860219,1.0,1,80
50860771,2.0,1,28
50861323,2.0,1,89
50861875,1.0,1,2
50862428,2.0,1,94
50862980,2.0,1,94
50863532,4.0,1,72
50864085,5.0,1,37
50864637,1.0,1,6
50865189,3.0,1,88
50865742,1.0,1,3
50866294,4.0,1,43
50866846,5.0,1,44
50867398,2.0,1,26
50867951,2.0,1,55
50868503,4.0,1,33
50869055,3.0,1,67
50869608,3.0,1,82
50870160,3.0,1,90
50870712,5.0,1,15
50871265,4.0,1,33
50871817,1.0,1,53
50872369,4.0,1,23
50872921,2.0,1,91
50873474,4.0,1,75
50874026,2.0,1,28
50874578,2.0,1,74
50875131,5.0,1,83
50875683,1.0,1,13
50876235,2.0,1,55
50876788,5.0,1,40
50877340,3.0,1,22
50877892,2.0,1,49
50878444,2.0,1,43
50878997,1.0,1,89
50879549,2.0,1,33
50880101,4.0,1,2
50880654,2.0,1,24
50881206,2.0,1,62
50881758,3.0,1,91
50882311,4.0,1,31
50882863,2.0,1,66
50883415,5.0,1,99
50883967,2.0,1,58
50884520,3.0,1,52
50885072,2.0,1,33
50885624,5.0,1,22
50886177,2.0,1,68
50886729,2.0,1,79
50887281,3.0,1,52
50887834,4.0,1,86
50888386,5.0,1,28
50888938,2.0,1,8
50889490,3.0,1,88
50890043,4.0,1,40
50890595,1.0,1,82
50891147,4.0,1,52
50891700,2.0,1,88
50892252,4.0,1,81
50892804,5.0,1,29
50893357,4.0,1,88
50893909,1.0,1,83
50894461,1.0,1,78
50895013,4.0,1,7
50895566,3.0,1,93
50896118,2.0,1,63
50896670,2.0,1,24
50897223,3.0,1,15
50897775,4.0,1,51
50898327,3.0,1,72
50898880,1.0,1,3
50899432,5.0,1,41
50899984,4.0,1,36
50900536,1.0,1,62
50901089,3.0,1,76
50901641,2.0,1,69
50902193,4.0,1,65
50902746,5.0,1,13
50903298,5.0,1,39
50903850,1.0,1,14
50904403,5.0,1,52
50904955,3.0,1,29
50905507,1.0,1,80
50906059,5.0,1,51
50906612,5.0,1,12
50907164,1.0,1,99
50907716,2.0,1,14
50908269,3.0,1,75
50908821,4.0,1,35
50909373,5.0,1,41
50909926,1.0,1,32
50910478,3.0,1,92
50911030,4.0,1,83
50911582,2.0,1,82
50912135,3.0,1,32
50912687,2.0,1,26
50913239,1.0,1,4
50913792,3.0,1,97
50914344,5.0,1,90
50914896,5.0,1,80
50915449,2.0,1,33
50916001,4.0,1,78
50916553,2.0,1,15
50917105,3.0,1,22
50917658,2.0,1,62
50918210,5.0,1,3
50918762,1.0,1,37
50919315,4.0,1,61
50919867,1.0,1,23
50920419,5.0,1,10
50920972,2.0,1,10
50921524,2.0,1,37
50922076,3.0,1,13
50922628,2.0,1,96
50923181,2.0,1,23
50923733,4.0,1,21
50924285,5.0,1,80
50924838,5.0,1,37
50925390,2.0,1,97
50925942,5.0,1,35
50926495,1.0,1,63
50927047,3.0,1,88
50927599,2.0,1,86
50928151,1.0,1,36
50928704,2.0,1,25
50929256,3.0,1,49
50929808,3.0,1,99
50930361,5.0,1,25
50930913,1.0,1,71
50931465,3.0,1,30
50932018,3.0,1,92
50932570,3.0,1,75
50933122,2.0,1,68
50933674,1.0,1,24
50934227,4.0,1,52
50934779,5.0,1,36
50935331,4.0,1,26
50935884,2.0,1,37
50940302,4.0,1,86
50940854,4.0,1,1
50941407,2.0,1,64
50941959,1.0,1,67
50942511,3.0,1,14
50943064,3.0,1,71
50943616,1.0,1,13
50944168,4.0,1,61
50944720,1.0,1,38
50945273,4.0,1,65
50945825,5.0,1,82
50946377,4.0,1,92
50946930,1.0,1,82
50947482,2.0,1,39
50948034,1.0,1,43
50948587,4.0,1,95
50949139,4.0,1,22
50949691,2.0,1,27
50950243,3.0,1,3
50950796,1.0,1,18
50951348,4.0,1,42
50951900,1.0,1,17
50952453,1.0,1,36
50953005,3.0,1,98
50953557,1.0,1,84
50954110,5.0,1,15
50954662,4.0,1,30
50955214,5.0,1,47
50955766,2.0,1,52
50956319,1.0,1,25
50956871,4.0,1,55
50957423,3.0,1,36
50957976,4.0,1,5
50958528,3.0,1,4
50959080,5.0,1,26
50959633,5.0,1,41
50960185,5.0,1,43
50960737,5.0,1,62
50961289,5.0,1,38
50961842,3.0,1,67
50962394,5.0,1,86
50962946,3.0,1,42
50963499,5.0,1,14
50964051,3.0,1,97
50964603,2.0,1,20
50965156,1.0,1,9
50965708,1.0,1,65
50966260,1.0,1,85
50966812,1.0,1,46
50967365,3.0,1,22
50967917,4.0,1,15
50968469,3.0,1,91
50969022,1.0,1,75
50969574,4.0,1,2
50970126,4.0,1,93
50970679,5.0,1,1
50971231,3.0,1,6
50971783,1.0,1,48
50972335,4.0,1,63
50972888,5.0,1,82
50973440,4.0,1,8
50973992,2.0,1,19
50974545,1.0,1,89
50975097,5.0,1,79
50975649,1.0,1,60
50976202,5.0,1,86
50976754,4.0,1,11
50977306,1.0,1,39
50977858,5.0,1,47
50978411,5.0,1,17
50978963,1.0,1,82
50979515,1.0,1,88
50980068,5.0,1,51
50980620,1.0,1,12
50981172,5.0,1,64
50981725,1.0,1,8
50982277,2.0,1,5
50982829,5.0,1,39
50983381,2.0,1,70
50983934,2.0,1,89
50984486,3.0,1,8
50985038,5.0,1,85
50985591,2.0,1,10
50986143,1.0,1,8
50986695,5.0,1,24
50987248,1.0,1,65
50987800,5.0,1,82
50988352,1.0,1,66
50988904,3.0,1,77
50989457,5.0,1,47
50990009,3.0,1,4
50990561,1.0,1,44
50991114,5.0,1,2
50991666,4.0,1,80
50992218,1.0,1,51
50992771,5.0,1,66
50993323,2.0,1,93
50993875,1.0,1,38
50994427,5.0,1,53
50994980,1.0,1,59
50995532,4.0,1,68
50996084,2.0,1,69
50996637,3.0,1,87
50997189,5.0,1,62
50997741,5.0,1,39
50998294,2.0,1,40
50998846,5.0,1,79
50999398,5.0,1,61
50999950,4.0,1,87
51000503,4.0,1,87
51001055,2.0,1,59
51001607,2.0,1,39
51002160,1.0,1,25
51002712,4.0,1,55
51003264,3.0,1,47
51003817,3.0,1,73
51004369,3.0,1,67
51004921,4.0,1,31
51005473,1.0,1,70
51006026,1.0,1,29
51006578,2.0,1,14
51007130,4.0,1,28
51007683,1.0,1,79
51008235,4.0,1,76
51008787,1.0,1,84
51009340,2.0,1,79
51009892,2.0,1,67
51010444,5.0,1,66
51010996,1.0,1,87
51011549,1.0,1,48
51012101,1.0,1,92
51012653,5.0,1,41
51013206,4.0,1,68
51013758,5.0,1,84
51017072,4.0,1,35
51017624,1.0,1,69
51018176,1.0,1,73
51018729,2.0,1,39
51019281,2.0,1,50
51019833,3.0,1,4
51020386,4.0,1,26
51020938,3.0,1,22
51021490,4.0,1,61
51022042,4.0,1,55
51022595,1.0,1,56
51023147,2.0,1,20
51023699,4.0,1,10
51024252,2.0,1,67
51024804,5.0,1,92
51025356,2.0,1,12
51025909,5.0,1,80
51026461,3.0,1,46
51027013,1.0,1,52
51027565,5.0,1,42
51028118,2.0,1,95
51028670,1.0,1,42
51029222,4.0,1,20
51029775,3.0,1,7
51030327,4.0,1,50
51030879,5.0,1,97
51031432,2.0,1,85
51031984,3.0,1,18
51032536,1.0,1,23
51033088,5.0,1,36
51033641,1.0,1,36
51034193,4.0,1,61
51034745,3.0,1,24
51035298,2.0,1,89
51035850,3.0,1,59
51036402,3.0,1,84
51036955,2.0,1,16
51037507,4.0,1,57
51038059,4.0,1,66
51038611,5.0,1,43
51039164,3.0,1,8
51039716,1.0,1,48
51040268,3.0,1,67
51040821,3.0,1,85
51041373,3.0,1,7
51041925,1.0,1,31
51042478,3.0,1,36
51043030,1.0,1,85
51043582,4.0,1,87
51044134,3.0,1,30
51044687,3.0,1,6
51045239,4.0,1,45
51045791,5.0,1,60
51046344,1.0,1,25
51046896,5.0,1,62
51047448,5.0,1,71
51048001,2.0,1,45
51048553,5.0,1,70
51049105,4.0,1,36
51049657,3.0,1,94
51050210,3.0,1,86
51050762,3.0,1,86
51051314,3.0,1,14
51051867,3.0,1,59
51052419,4.0,1,56
51052971,1.0,1,9
51053524,5.0,1,48
51054076,1.0,1,83
51054628,2.0,1,10
51055180,2.0,1,75
51055733,2.0,1,87
51056285,4.0,1,96
51056837,5.0,1,30
51060703,2.0,1,2
51061256,4.0,1,88
51061808,3.0,1,42
51062360,1.0,1,44
51062913,2.0,1,18
51063465,1.0,1,19
51064017,3.0,1,43
51064570,2.0,1,57
51065122,4.0,1,86
51065674,1.0,1,31
51066226,2.0,1,92
51066779,5.0,1,39
51067331,1.0,1,29
51067883,2.0,1,38
51068436,4.0,1,24
51068988,5.0,1,77
51069540,2.0,1,89
51070093,2.0,1,30
51070645,3.0,1,27
51071197,5.0,1,98
51071749,3.0,1,54
51072302,1.0,1,73
51072854,3.0,1,59
51073406,4.0,1,94
51073959,1.0,1,63
51074511,2.0,1,49
51075063,3.0,1,36
51075616,2.0,1,60
51076168,3.0,1,14
51076720,5.0,1,82
51077272,1.0,1,2
51077825,3.0,1,5
51078377,1.0,1,16
51078929,3.0,1,32
51079482,2.0,1,2
51080034,1.0,1,71
51080586,1.0,1,77
51085557,1.0,1,91
51086109,3.0,1,91
51086662,5.0,1,42
51087214,5.0,1,89
51087766,2.0,1,52
51088318,5.0,1,54
51088871,2.0,1,46
51089423,5.0,1,17
51089975,4.0,1,35
51090528,2.0,1,57
51091080,3.0,1,18
51091632,5.0,1,7
51092185,2.0,1,91
51092737,2.0,1,91
51093289,4.0,1,61
51093841,4.0,1,84
51094394,5.0,1,86
51094946,5.0,1,6
51095498,5.0,1,62
51096051,1.0,1,88
51096603,2.0,1,75
51097155,5.0,1,10
51097708,5.0,1,17
51098260,3.0,1,6
51098812,3.0,1,71
51099364,3.0,1,75
51099917,4.0,1,35
51100469,5.0,1,32
51101021,1.0,1,50
51101574,3.0,1,68
51102126,4.0,1,70
51102678,5.0,1,38
51103231,2.0,1,78
51103783,5.0,1,32
51104335,5.0,1,32
51104887,4.0,1,62
51105440,4.0,1,28
51105992,2.0,1,42
51106544,3.0,1,87
51107097,3.0,1,55
51107649,3.0,1,18
51108201,4.0,1,10
51108754,5.0,1,74
51109306,5.0,1,7
51109858,1.0,1,59
51110410,3.0,1,17
51110963,5.0,1,26
51111515,1.0,1,94
51112067,3.0,1,43
51112620,5.0,1,83
51113172,2.0,1,35
51113724,3.0,1,14
51114277,4.0,1,48
51114829,4.0,1,33
51115381,1.0,1,27
51115933,5.0,1,17
51116486,2.0,1,67
51117038,4.0,1,72
51117590,5.0,1,22
51118143,2.0,1,71
51118695,2.0,1,33
51119247,1.0,1,14
51119800,3.0,1,92
51120352,3.0,1,47
51120904,5.0,1,20
51121456,1.0,1,52
51122009,3.0,1,87
51122561,1.0,1,20
51123113,5.0,1,77
51123666,1.0,1,14
51124218,5.0,1,72
51124770,2.0,1,88
51125323,1.0,1,50
51125875,2.0,1,99
51126427,5.0,1,8
51126979,4.0,1,42
51127532,4.0,1,54
51128084,4.0,1,4
51128636,5.0,1,86
51129189,4.0,1,30
51129741,2.0,1,44
51130293,2.0,1,47
51130846,5.0,1,39
51131398,3.0,1,55
51131950,3.0,1,90
51132502,4.0,1,57
51133055,1.0,1,42
51133607,2.0,1,16
51134159,1.0,1,37
51134712,2.0,1,11
51135264,1.0,1,54
51135816,5.0,1,81
51136369,1.0,1,92
51136921,3.0,1,76
51137473,2.0,1,45
51138025,1.0,1,3
51138578,3.0,1,37
51139130,4.0,1,37
51139682,1.0,1,59
51140235,4.0,1,5
51140787,1.0,1,12
51141339,1.0,1,24
51141892,5.0,1,89
51142444,3.0,1,88
51142996,3.0,1,27
51143548,1.0,1,61
51144101,1.0,1,84
51144653,4.0,1,31
51145205,3.0,1,66
51145758,1.0,1,56
51146310,4.0,1,32
51146862,2.0,1,72
51147415,4.0,1,67
51147967,1.0,1,18
51148519,3.0,1,84
51149071,4.0,1,82
51149624,2.0,1,30
51150176,4.0,1,32
51150728,4.0,1,15
51151281,5.0,1,8
51151833,3.0,1,33
51152385,5.0,1,9
51152938,5.0,1,16
51153490,4.0,1,77
51154042,1.0,1,27
51154594,1.0,1,38
51155147,4.0,1,89
51155699,4.0,1,80
51156251,1.0,1,76
51156804,3.0,1,43
51157356,3.0,1,4
51157908,1.0,1,72
51158461,5.0,1,76
51159013,5.0,1,77
51159565,1.0,1,22
51160117,3.0,1,30
51160670,2.0,1,83
51161222,3.0,1,25
51161774,2.0,1,13
51162327,5.0,1,13
51162879,2.0,1,41
51163431,1.0,1,28
51163984,3.0,1,95
51164536,1.0,1,52
51165088,3.0,1,48
51165640,4.0,1,98
51166193,2.0,1,57
51166745,1.0,1,65
51167297,3.0,1,54
51167850,5.0,1,97
51168402,3.0,1,41
51168954,5.0,1,48
51169507,4.0,1,11
51170059,4.0,1,10
51170611,1.0,1,22
51171163,3.0,1,93
51171716,2.0,1,26
51172268,2.0,1,44
51172820,3.0,1,36
51173373,1.0,1,39
51173925,5.0,1,31
51174477,3.0,1,92
51175030,5.0,1,24
51175582,4.0,1,8
51176134,3.0,1,53
51176686,1.0,1,98
51177239,5.0,1,82
51177791,5.0,1,20
51178343,2.0,1,85
51178896,2.0,1,99
51179448,4.0,1,33
51180000,1.0,1,56
51180553,4.0,1,74
51181105,5.0,1,96
51181657,4.0,1,27
51182209,4.0,1,30
51182762,3.0,1,74
51183314,5.0,1,71
51183866,4.0,1,54
51184419,2.0,1,61
51184971,3.0,1,95
51185523,3.0,1,14
51186076,5.0,1,34
51186628,5.0,1,23
51187180,5.0,1,64
51187732,5.0,1,83
51188285,4.0,1,74
51188837,4.0,1,30
51189389,3.0,1,15
51189942,2.0,1,32
51190494,5.0,1,53
51191046,5.0,1,8
51191599,5.0,1,95
51192151,5.0,1,18
51192703,4.0,1,64
51193255,2.0,1,37
51193808,4.0,1,67
51194360,1.0,1,5
51194912,2.0,1,19
51195465,2.0,1,44
51196017,1.0,1,32
51196569,5.0,1,21
51197122,2.0,1,55
51197674,1.0,1,94
51198226,4.0,1,71
51198778,5.0,1,46
51199331,1.0,1,92
51199883,3.0,1,95
51200435,2.0,1,64
51200988,1.0,1,69
51201540,2.0,1,78
51202092,2.0,1,42
51202645,3.0,1,23
51203197,5.0,1,35
51203749,3.0,1,56
51204301,5.0,1,27
51204854,3.0,1,11
51205406,3.0,1,96
51205958,3.0,1,44
51206511,2.0,1,45
51207063,2.0,1,53
51207615,5.0,1,38
51208168,4.0,1,67
51208720,3.0,1,21
51209272,4.0,1,55
51209824,5.0,1,62
51210377,5.0,1,22
51210929,3.0,1,11
51211481,2.0,1,91
51212034,5.0,1,86
51212586,1.0,1,43
51213138,4.0,1,92
51213691,2.0,1,68
51214243,5.0,1,57
51214795,2.0,1,55
51215347,2.0,1,61
51215900,1.0,1,68
51216452,5.0,1,68
51217004,4.0,1,63
51217557,1.0,1,68
51218109,1.0,1,38
51218661,1.0,1,85
51219214,3.0,1,98
51219766,2.0,1,39
51220318,5.0,1,64
51220870,4.0,1,93
51221423,2.0,1,36
51221975,1.0,1,2
51222527,5.0,1,22
51223080,3.0,1,77
51223632,5.0,1,45
51224184,3.0,1,91
51224737,4.0,1,30
51225289,2.0,1,82
51225841,1.0,1,91
51226393,5.0,1,56
51226946,2.0,1,41
51227498,1.0,1,17
51228050,1.0,1,11
51228603,1.0,1,47
51229155,5.0,1,71
51229707,1.0,1,15
51230260,1.0,1,11
51230812,3.0,1,95
51231364,1.0,1,62
51231916,3.0,1,42
51232469,1.0,1,7
51233021,5.0,1,83
51233573,2.0,1,54
51234126,4.0,1,52
51234678,2.0,1,44
51235230,5.0,1,55
51235783,1.0,1,46
51236335,2.0,1,53
51236887,3.0,1,41
51237439,3.0,1,99
51237992,2.0,1,86
51238544,1.0,1,62
51239096,3.0,1,62
51239649,2.0,1,8
51240201,5.0,1,64
51240753,3.0,1,90
51241306,2.0,1,62
51241858,3.0,1,26
51242410,2.0,1,14
51242962,3.0,1,89
51243515,5.0,1,84
51244067,4.0,1,37
51244619,1.0,1,5
51245172,3.0,1,70
51245724,4.0,1,63
51246276,4.0,1,10
51246829,1.0,1,89
51247381,1.0,1,51
51247933,4.0,1,2
51248485,1.0,1,64
51249038,3.0,1,79
51249590,5.0,1,49
51250142,2.0,1,8
51250695,4.0,1,25
51251247,2.0,1,90
51251799,3.0,1,37
51252352,4.0,1,9
51252904,1.0,1,26
51253456,4.0,1,26
51254008,1.0,1,81
51254561,1.0,1,65
51255113,4.0,1,73
51255665,4.0,1,36
51256218,4.0,1,35
51256770,2.0,1,86
51257322,4.0,1,3
51257875,3.0,1,74
51258427,5.0,1,93
51258979,3.0,1,42
51259531,1.0,1,95
51260084,4.0,1,55
51260636,5.0,1,49
51261188,1.0,1,49
51261741,3.0,1,89
51262293,5.0,1,42
51262845,5.0,1,77
51263398,3.0,1,44
51263950,3.0,1,7
51264502,4.0,1,61
51265054,4.0,1,25
51268368,2.0,1,43
51268921,5.0,1,99
51269473,5.0,1,98
51270025,4.0,1,22
51270577,5.0,1,61
51271130,2.0,1,12
51271682,4.0,1,91
51272234,5.0,1,30
51272787,3.0,1,7
51273339,1.0,1,67
51273891,4.0,1,85
51274444,4.0,1,51
51274996,2.0,1,67
51275548,1.0,1,2
51276100,1.0,1,25
51276653,4.0,1,33
51277205,5.0,1,12
51277757,5.0,1,8
51278310,3.0,1,82
51278862,2.0,1,4
51279414,1.0,1,86
51279967,3.0,1,89
51280519,5.0,1,76
51281071,3.0,1,74
51281623,5.0,1,92
51282176,1.0,1,80
51282728,4.0,1,86
51283280,5.0,1,24
51283833,1.0,1,51
51284385,1.0,1,79
51284937,4.0,1,90
51285490,1.0,1,76
51286042,5.0,1,44
51286594,3.0,1,90
51287146,1.0,1,86
51287699,4.0,1,4
51288251,2.0,1,26
51288803,4.0,1,44
51289356,2.0,1,95
51289908,3.0,1,48
51290460,5.0,1,43
51291013,5.0,1,75
51291565,2.0,1,46
51292117,3.0,1,4
51292669,2.0,1,17
51293222,1.0,1,74
51293774,2.0,1,28
51294326,3.0,1,46
51294879,3.0,1,69
51295431,4.0,1,83
51295983,4.0,1,29
51296536,3.0,1,27
51297088,4.0,1,43
51297640,4.0,1,93
51298192,3.0,1,88
51298745,3.0,1,53
51299297,5.0,1,98
51299849,4.0,1,35
51300402,3.0,1,49
51300954,4.0,1,77
51301506,2.0,1,34
51302059,1.0,1,35
51302611,5.0,1,26
51303163,1.0,1,65
51303715,4.0,1,19
51304268,1.0,1,54
51304820,3.0,1,58
51305372,1.0,1,24
51305925,3.0,1,7
51306477,4.0,1,51
51307029,1.0,1,7
51307582,3.0,1,34
51308134,4.0,1,43
51308686,3.0,1,90
51309238,5.0,1,35
51309791,2.0,1,34
51310343,5.0,1,10
51310895,3.0,1,98
51311448,5.0,1,95
51312000,1.0,1,95
51312552,1.0,1,1
51313105,5.0,1,51
51313657,2.0,1,29
51314209,5.0,1,79
51314761,1.0,1,13
51315314,3.0,1,32
51315866,5.0,1,34
51316418,5.0,1,98
51316971,4.0,1,72
51317523,3.0,1,32
51318075,2.0,1,24
51318628,4.0,1,39
51319180,2.0,1,18
51319732,3.0,1,31
51320284,3.0,1,48
51320837,5.0,1,75
51321389,4.0,1,7
51321941,2.0,1,8
51322494,2.0,1,75
51323046,3.0,1,18
51323598,2.0,1,21
51324151,5.0,1,45
51324703,2.0,1,22
51325255,5.0,1,64
51325807,3.0,1,1
51326360,4.0,1,91
51326912,4.0,1,73
51327464,1.0,1,60
51328017,4.0,1,71
51328569,3.0,1,86
51329121,1.0,1,11
51329674,4.0,1,78
51330226,1.0,1,66
51330778,1.0,1,38
51331330,5.0,1,34
51331883,3.0,1,29
51332435,2.0,1,31
51332987,3.0,1,7
51333540,3.0,1,37
51334092,1.0,1,90
51334644,2.0,1,19
51335197,4.0,1,93
51335749,4.0,1,60
51336301,1.0,1,85
51336853,4.0,1,99
51337406,3.0,1,37
51337958,5.0,1,87
51338510,2.0,1,94
51339063,4.0,1,46
51339615,5.0,1,94
51340167,3.0,1,19
51340720,3.0,1,27
51341272,4.0,1,69
51341824,1.0,1,77
51342376,4.0,1,59
51342929,3.0,1,52
51343481,2.0,1,22
51344033,2.0,1,71
51344586,5.0,1,19
51345138,5.0,1,28
51345690,2.0,1,13
51346243,3.0,1,87
51346795,1.0,1,82
51347347,1.0,1,9
51347899,1.0,1,26
51348452,5.0,1,19
51349004,5.0,1,81
51349556,1.0,1,91
51350109,1.0,1,75
51350661,5.0,1,40
51351213,5.0,1,27
51351766,3.0,1,27
51352318,5.0,1,42
51352870,4.0,1,76
51353422,4.0,1,83
51353975,1.0,1,45
51354527,2.0,1,15
51355079,1.0,1,79
51355632,4.0,1,46
51356184,1.0,1,92
51356736,4.0,1,12
51357289,1.0,1,46
51357841,4.0,1,59
51358393,2.0,1,63
51358945,1.0,1,47
51359498,5.0,1,51
51360050,3.0,1,60
51360602,5.0,1,30
51361155,2.0,1,28
51361707,3.0,1,92
51362259,1.0,1,37
51362812,1.0,1,43
51363364,3.0,1,17
51363916,2.0,1,86
51364468,5.0,1,9
51365021,3.0,1,61
51365573,2.0,1,29
51366125,2.0,1,56
51366678,3.0,1,8
51367230,4.0,1,91
51367782,5.0,1,14
51368335,4.0,1,82
51368887,2.0,1,98
51369439,1.0,1,37
51369991,3.0,1,3
51370544,5.0,1,56
51371096,2.0,1,2
51371648,2.0,1,79
51372201,2.0,1,95
51372753,1.0,1,39
51373305,3.0,1,43
51373858,5.0,1,62
51374410,4.0,1,91
51374962,4.0,1,44
51375514,3.0,1,20
51376067,3.0,1,95
51376619,4.0,1,56
51377171,5.0,1,87
51377724,5.0,1,28
51378276,4.0,1,31
51378828,1.0,1,16
51379381,4.0,1,34
51379933,3.0,1,46
51380485,1.0,1,30
51381037,4.0,1,37
51381590,3.0,1,17
51382142,5.0,1,78
51382694,4.0,1,4
51383247,3.0,1,25
51383799,5.0,1,3
51384351,1.0,1,99
51384904,1.0,1,4
51385456,1.0,1,92
51386008,5.0,1,10
51386560,2.0,1,54
51387113,1.0,1,63
51387665,1.0,1,4
51388217,2.0,1,32
51388770,2.0,1,62
51389322,5.0,1,34
51389874,5.0,1,1
51390427,3.0,1,22
51390979,4.0,1,96
51391531,2.0,1,83
51392083,3.0,1,30
51392636,1.0,1,18
51393188,5.0,1,57
51393740,2.0,1,55
51394293,3.0,1,33
51394845,2.0,1,11
51395397,5.0,1,18
51395950,5.0,1,67
51396502,1.0,1,68
51397054,1.0,1,59
51397606,2.0,1,99
51398159,5.0,1,2
51398711,1.0,1,22
51399263,1.0,1,95
51399816,2.0,1,95
51400368,4.0,1,57
51400920,3.0,1,4
51401473,1.0,1,12
51402025,2.0,1,40
51402577,3.0,1,89
51403129,3.0,1,34
51403682,5.0,1,29
51404234,4.0,1,6
51404786,1.0,1,72
51405339,5.0,1,34
51405891,5.0,1,73
51406443,5.0,1,35
51406996,2.0,1,70
51407548,3.0,1,66
51408100,5.0,1,98
51408652,1.0,1,71
51409205,3.0,1,98
51409757,3.0,1,29
51410309,3.0,1,70
51410862,3.0,1,68
51411414,4.0,1,92
51411966,3.0,1,86
51412519,5.0,1,75
51413071,4.0,1,37
51413623,2.0,1,65
51414175,1.0,1,16
51414728,1.0,1,72
51415280,4.0,1,24
51415832,2.0,1,16
51416385,3.0,1,17
51416937,5.0,1,34
51417489,4.0,1,7
51418042,3.0,1,12
51418594,2.0,1,24
51419146,5.0,1,8
51419698,1.0,1,71
51420251,2.0,1,32
51420803,3.0,1,96
51421355,5.0,1,55
51421908,5.0,1,67
51422460,1.0,1,40
51423012,2.0,1,40
51423565,2.0,1,55
51424117,3.0,1,50
51424669,2.0,1,5
51425221,3.0,1,80
51425774,4.0,1,2
51426326,3.0,1,81
51426878,4.0,1,38
51427431,3.0,1,36
51427983,4.0,1,78
51428535,5.0,1,96
51429088,5.0,1,5
51429640,4.0,1,28
51430192,2.0,1,43
51430744,1.0,1,25
51431297,3.0,1,55
51431849,3.0,1,58
51432401,3.0,1,49
51432954,1.0,1,57
51433506,1.0,1,69
51434058,4.0,1,18
51434611,1.0,1,10
51435163,1.0,1,31
51435715,3.0,1,78
51436267,3.0,1,49
51436820,5.0,1,89
51437372,3.0,1,45
51437924,1.0,1,7
51438477,2.0,1,52
51439029,3.0,1,35
51439581,4.0,1,13
51440134,2.0,1,43
51440686,1.0,1,13
51441238,3.0,1,1
51441790,1.0,1,58
51442343,1.0,1,57
51442895,1.0,1,52
51443447,1.0,1,94
51444000,4.0,1,36
51444552,5.0,1,99
51445104,4.0,1,2
51445657,5.0,1,66
51446209,5.0,1,52
51446761,5.0,1,35
51447313,1.0,1,69
51447866,2.0,1,41
51448418,3.0,1,44
51448970,4.0,1,30
51449523,3.0,1,82
51450075,5.0,1,73
51450627,1.0,1,33
51451180,2.0,1,2
51451732,2.0,1,41
51452284,2.0,1,71
51452836,5.0,1,58
51453389,1.0,1,97
51453941,2.0,1,9
51454493,5.0,1,5
51455046,2.0,1,27
51455598,3.0,1,26
51456150,4.0,1,26
51456703,4.0,1,34
51457255,4.0,1,88
51457807,2.0,1,15
51458359,5.0,1,91
51458912,4.0,1,77
51459464,3.0,1,92
51460016,5.0,1,48
51460569,1.0,1,15
51461121,3.0,1,79
51461673,1.0,1,98
51462226,3.0,1,33
51462778,1.0,1,66
51463330,3.0,1,54
51463882,5.0,1,45
51464435,5.0,1,98
51464987,3.0,1,40
51465539,4.0,1,60
51466092,4.0,1,80
51466644,2.0,1,45
51467196,5.0,1,53
51467749,2.0,1,94
51468301,2.0,1,68
51468853,1.0,1,78
51469405,3.0,1,43
51469958,4.0,1,97
51470510,1.0,1,70
51471062,3.0,1,84
51471615,4.0,1,92
51472167,1.0,1,98
51472719,1.0,1,73
51473272,3.0,1,24
51473824,5.0,1,7
51474376,1.0,1,46
51474928,3.0,1,89
51475481,4.0,1,3
51476033,1.0,1,17
51476585,1.0,1,95
51477138,3.0,1,41
51477690,2.0,1,55
51478242,1.0,1,31
51478795,2.0,1,73
51479347,5.0,1,93
51479899,2.0,1,32
51480451,4.0,1,6
51481004,4.0,1,59
51481556,1.0,1,94
51482108,5.0,1,13
51482661,5.0,1,55
51483213,5.0,1,98
51483765,2.0,1,15
51484318,4.0,1,78
51484870,3.0,1,63
51485422,2.0,1,94
51485974,5.0,1,8
51486527,3.0,1,32
51487079,1.0,1,49
51487631,2.0,1,67
51488184,5.0,1,54
51488736,5.0,1,99
51489288,2.0,1,79
51489841,5.0,1,16
51490393,4.0,1,6
51490945,5.0,1,39
51491497,4.0,1,19
51492050,1.0,1,82
51492602,2.0,1,25
51493154,4.0,1,43
51493707,2.0,1,16
51494259,3.0,1,44
51494811,4.0,1,22
51495364,3.0,1,9
51495916,1.0,1,89
51496468,3.0,1,62
51497020,3.0,1,37
51497573,1.0,1,79
51498125,1.0,1,77
51498677,2.0,1,45
51499230,1.0,1,18
51499782,5.0,1,2
51500334,1.0,1,66
51500887,5.0,1,68
51501439,4.0,1,44
